StockCode,Description,transaction_count,total_units_sold,min_price,max_price,median_price,mean_price,std_price,cost_price,fixed_costs,competitor_prices,category,month,rating,ad_spend
22097,Swallow Square Tissue Box,272,2100,0.39,2.57,1.25,0.9797,0.671,0.75,0.0375,"[0.39, 0.42, 1.25, 2.46, 2.51, 2.57]",Beauty,12,3.7,2386.65
22098,Boudoir Square Tissue Box,335,2900,0.39,2.57,1.25,1.2645,0.8015,0.75,0.0375,"[0.39, 0.42, 1.06, 1.25, 2.46, 2.51, 2.57]",Sports,2,4.1,4529.44
22099,Caravan Square Tissue Box,314,2152,0.39,2.57,1.25,1.2747,0.8145,0.75,0.0375,"[0.39, 0.42, 1.06, 1.25, 2.46, 2.51, 2.57]",Beauty,7,4.1,1143.77
22100,Skulls Square Tissue Box,143,1021,0.39,2.57,1.25,1.4771,0.7962,0.75,0.0375,"[0.39, 1.25, 2.46, 2.51, 2.57]",Home,2,4.6,1031.47
22101,Mirror Mosaic Votive Holder,121,1934,0.39,4.21,2.46,2.3275,0.6176,1.476,0.0738,"[0.39, 0.85, 1.85, 2.1, 2.46, 2.51, 4.21]",Beauty,3,5.0,4263.65
22102,Mirror Mosaic T-Light Holder,62,1851,0.39,3.36,1.65,1.9785,0.8121,0.99,0.0495,"[0.39, 0.85, 1.65, 3.29, 3.36]",Home,4,3.8,208.21
22103,Mirror Mosaic T-Light Holder Round,74,1764,0.39,3.43,1.65,2.0309,0.8349,0.99,0.0495,"[0.39, 1.25, 1.45, 1.65, 3.29, 3.36, 3.43]",Beauty,9,4.7,411.52
22104,Mirror Mosaic Candle Plate,101,1191,0.42,3.43,1.63,1.5782,0.4535,0.978,0.0489,"[0.42, 1.25, 1.45, 1.63, 1.66, 3.36, 3.43]",Electronics,2,4.8,3351.22
22105,Mirror Mosaic Goblet Candle Holder,57,693,0.95,8.47,4.21,4.2493,1.2301,2.526,0.1263,"[0.95, 1.25, 3.75, 4.13, 4.21, 4.25, 8.47]",Home,11,5.0,3843.25
22106,Mirror Mosaic Hurricane Lamp,83,515,1.25,13.57,5.06,5.451,1.5737,3.036,0.1518,"[1.25, 1.95, 4.96, 5.06, 5.95, 6.75, 13.57]",Sports,3,2.7,4130.68
22107,Pizza Plate In Box,395,1280,1.25,7.78,3.75,4.6905,1.873,2.25,0.1125,"[1.25, 3.29, 3.39, 3.75, 7.46, 7.62, 7.78]",Sports,5,3.5,1745.55
22108,Ping! Microwave Plate,133,320,1.25,7.78,3.36,3.5366,1.2167,2.016,0.1008,"[1.25, 1.65, 3.29, 3.36, 3.39, 3.75, 7.62, 7.78]",Electronics,5,3.6,4411.57
22109,Full English Breakfast Plate,675,3436,3.39,7.78,3.75,5.1471,1.8812,2.25,0.1125,"[3.39, 3.75, 7.46, 7.62, 7.78]",Sports,8,5.0,4917.17
22110,Bird House Hot Water Bottle,552,2748,1.25,11.25,2.55,3.8535,1.971,1.53,0.0765,"[1.25, 2.1, 2.55, 2.95, 3.29, 3.36, 3.43, 3.45, 5.79, 7.46, 7.62, 7.78, 8.29, 11.25]",Sports,1,4.8,4435.02
22111,Scottie Dog Hot Water Bottle,1831,10218,4.25,16.67,4.95,5.7274,2.2013,2.97,0.1485,"[4.25, 4.95, 5.06, 5.1, 5.79, 5.91, 8.65, 10.79, 11.02, 11.26, 12.46, 12.72, 12.95, 16.67]",Sports,11,4.3,4804.12
22112,Chocolate Hot Water Bottle,1833,11556,4.25,16.67,4.95,5.8428,2.3997,2.97,0.1485,"[4.25, 4.95, 5.79, 5.91, 10.79, 11.02, 11.26, 12.46, 12.72, 16.67]",Beauty,4,4.8,749.75
22113,Grey Heart Hot Water Bottle,1094,6059,2.95,12.5,3.75,4.1936,1.2095,2.25,0.1125,"[2.95, 3.32, 3.39, 3.45, 3.75, 4.25, 7.46, 7.62, 7.78, 8.29, 8.47, 9.13, 12.21, 12.5]",Beauty,8,3.6,1388.62
22114,Hot Water Bottle Tea And Sympathy,1692,12462,3.45,9.95,3.95,4.7758,1.7472,2.37,0.1185,"[3.45, 3.75, 3.95, 4.25, 4.6, 4.65, 5.1, 8.29, 8.47, 8.65, 9.13, 9.32, 9.95]",Electronics,9,5.0,3386.99
22115,Metal Sign Empire Tea,514,2913,0.79,6.04,2.95,3.2909,1.9034,1.77,0.0885,"[0.79, 1.49, 2.3, 2.55, 2.95, 5.79, 5.91, 6.04]",Sports,2,3.2,2933.96
22116,Metal Sign His Dinner Is Served,202,835,0.79,5.91,1.63,1.874,1.1445,0.978,0.0489,"[0.79, 0.85, 1.25, 1.63, 1.66, 2.51, 2.55, 2.57, 2.95, 5.91]",Clothing,9,3.8,4065.83
22117,Metal Sign Her Dinner Is Served,234,1769,0.85,6.04,2.95,3.0712,0.9682,1.77,0.0885,"[0.85, 1.63, 1.66, 2.55, 2.95, 3.2, 5.79, 5.91, 6.04]",Electronics,8,3.2,3530.4
22118,Joy Wooden Block Letters,293,823,1.25,12.13,4.95,5.4353,2.3365,2.97,0.1485,"[1.25, 4.25, 4.95, 5.15, 11.63, 11.87, 12.13]",Sports,12,4.3,3132.47
22119,Peace Wooden Block Letters,371,938,1.95,14.74,6.95,6.8063,1.5369,4.17,0.2085,"[1.95, 6.35, 6.95, 14.13, 14.43, 14.74]",Sports,4,4.6,1301.66
22120,Welcome  Wooden Block Letters,375,1030,8.5,20.83,9.95,11.2859,3.5978,5.97,0.2985,"[8.5, 9.95, 10.13, 19.96, 20.38, 20.83]",Beauty,3,3.8,1819.43
22121,Noel Wooden Block Letters,475,1538,5.45,12.13,5.95,6.671,1.9745,3.57,0.1785,"[5.45, 5.95, 6.54, 11.63, 11.87, 12.13]",Clothing,9,2.6,3658.45
22122,Set Of 2 Fancy Font Tea Towels,198,1097,2.55,6.04,2.95,3.4655,1.141,1.77,0.0885,"[2.55, 2.95, 5.91, 6.04]",Home,1,3.4,4360.03
22123,Ping Microwave Apron,171,661,0.79,13.0,4.13,3.7499,2.0693,2.478,0.1239,"[0.79, 1.95, 4.13, 4.65, 4.96, 5.06, 5.95, 12.72, 13.0]",Home,2,4.9,2010.51
22124,Set Of 2 Tea Towels Ping Microwave,135,303,0.79,6.04,2.51,2.7207,0.9074,1.506,0.0753,"[0.79, 2.46, 2.51, 2.55, 2.95, 5.79, 5.91, 6.04]",Electronics,10,4.9,1030.59
22125,Union Jack Hot Water Bottle,194,658,4.95,13.0,5.95,6.8247,2.3469,3.57,0.1785,"[4.95, 5.95, 12.46, 12.72, 12.95, 13.0]",Beauty,11,3.7,2075.58
22127,Party Cones Carnival Assorted,162,3498,1.06,12.72,1.25,1.8054,2.4884,0.75,0.0375,"[1.06, 1.25, 12.46, 12.72]",Beauty,6,5.0,4833.38
22128,Party Cones Candy Assorted,202,4013,1.06,12.72,1.25,1.5283,1.7806,0.75,0.0375,"[1.06, 1.25, 2.08, 12.46, 12.72]",Home,12,3.2,262.13
22129,Party Cones Candy Tree Decoration,177,3258,0.72,8.47,0.85,1.6251,1.39,0.51,0.0255,"[0.72, 0.85, 1.66, 2.46, 8.29, 8.47]",Electronics,8,5.0,2605.55
22130,Party Cone Christmas Decoration,463,9972,0.72,8.65,0.85,1.8521,2.5664,0.51,0.0255,"[0.72, 0.85, 1.38, 1.66, 8.29, 8.47, 8.65]",Sports,7,4.2,4589.44
22131,Food Container Set 3 Love Heart,735,5317,1.65,4.3,1.95,2.5437,0.9963,1.17,0.0585,"[1.65, 1.95, 4.13, 4.21, 4.3]",Beauty,4,4.5,3051.79
22132,Red Love Heart Shape Cup,400,3361,0.72,1.7,0.85,1.1532,0.3923,0.51,0.0255,"[0.72, 0.85, 1.63, 1.66, 1.7]",Electronics,11,2.9,2377.5
22133,Pink Love Heart Shape Cup,338,2508,0.72,1.7,0.85,1.2385,0.4035,0.51,0.0255,"[0.72, 0.85, 1.63, 1.66, 1.7]",Clothing,2,3.3,2430.45
22134,Ladle Love Heart Red,307,2374,0.36,0.87,0.83,0.6403,0.2112,0.498,0.0249,"[0.36, 0.42, 0.43, 0.83, 0.85, 0.87]",Electronics,4,3.0,4386.26
22135,Ladle Love Heart Pink,330,1662,0.36,0.87,0.83,0.6777,0.2057,0.498,0.0249,"[0.36, 0.42, 0.43, 0.83, 0.85, 0.87]",Electronics,2,3.1,4340.15
22136,Love Heart Sock Hanger,280,2000,1.45,3.43,1.65,2.1054,0.7579,0.99,0.0495,"[1.45, 1.65, 3.29, 3.36, 3.43]",Home,2,5.0,907.89
22137,Bathroom Set Love Heart Design,44,607,2.25,6.04,2.95,3.6009,1.2805,1.77,0.0885,"[2.25, 2.55, 2.95, 5.79, 5.91, 6.04]",Sports,12,3.7,1081.5
22138,Baking Set 9 Piece Retrospot,1939,9383,1.0,11.26,4.95,5.3642,1.5925,2.97,0.1485,"[1.0, 3.62, 4.25, 4.95, 5.1, 10.79, 11.02, 11.26]",Sports,12,4.7,116.22
22139,Retro Spot Tea Set Ceramic 11 Pc,2130,10675,3.66,11.26,4.95,5.5743,1.8927,2.97,0.1485,"[3.66, 4.0, 4.25, 4.95, 10.17, 10.79, 11.02, 11.26]",Clothing,1,5.0,887.43
22141,Christmas Craft Tree Top Angel,633,3794,1.85,4.95,2.1,2.6123,0.9087,1.26,0.063,"[1.85, 2.1, 4.13, 4.21, 4.3, 4.95]",Electronics,12,4.6,1004.89
22142,Christmas Craft White Fairy,548,4419,1.25,3.95,1.45,1.7269,0.6771,0.87,0.0435,"[1.25, 1.45, 3.29, 3.36, 3.43, 3.95]",Beauty,12,3.7,2900.05
22143,Christmas Craft Heart Decorations,73,448,1.85,4.3,2.1,2.5667,0.9048,1.26,0.063,"[1.85, 2.1, 4.21, 4.3]",Electronics,8,4.2,1233.53
22144,Christmas Craft Little Friends,778,5382,1.85,4.95,2.1,2.608,0.9083,1.26,0.063,"[1.85, 2.1, 4.13, 4.21, 4.3, 4.95]",Electronics,11,2.9,36.52
22145,Christmas Craft Heart Stocking,206,1340,1.85,4.3,2.1,2.3621,0.7146,1.26,0.063,"[1.85, 2.1, 4.21, 4.3]",Home,4,4.5,620.51
22146,Easter Craft Ivy Wreath With Chick,112,1417,1.65,4.95,1.95,2.0025,0.4763,1.17,0.0585,"[1.65, 1.95, 4.21, 4.95]",Beauty,11,5.0,2122.17
22147,Feltcraft Butterfly Hearts,1243,13175,1.18,4.21,1.45,1.6248,0.603,0.87,0.0435,"[1.18, 1.25, 1.45, 3.29, 3.36, 3.43, 4.13, 4.21]",Sports,11,4.2,2383.46
22148,Easter Craft 4 Chicks,311,3247,1.65,4.95,1.95,2.3067,0.8602,1.17,0.0585,"[1.65, 1.95, 4.13, 4.21, 4.3, 4.95]",Sports,11,5.0,1679.42
22149,Feltcraft 6 Flower Friends,1470,12922,1.66,5.06,2.1,2.387,0.7885,1.26,0.063,"[1.66, 1.85, 2.1, 2.51, 4.13, 4.21, 4.3, 4.96, 5.06]",Electronics,8,3.5,2131.23
22150,3 Stripey Mice Feltcraft,1003,7969,1.33,5.06,1.95,2.2024,0.7656,1.17,0.0585,"[1.33, 1.65, 1.95, 4.13, 4.21, 4.3, 4.96, 5.06]",Sports,2,4.3,3594.68
22151,Place Setting White Heart,758,27897,0.36,2.51,0.42,0.535,0.3697,0.252,0.0126,"[0.36, 0.42, 1.63, 1.66, 1.7, 2.51]",Sports,8,3.0,36.23
22152,Place Setting White Star,257,6357,0.36,1.7,0.42,0.5198,0.3387,0.252,0.0126,"[0.36, 0.42, 1.63, 1.66, 1.7]",Electronics,12,4.5,3364.01
22153,Angel Decoration Stars On Dress,312,5918,0.36,0.87,0.42,0.551,0.1978,0.252,0.0126,"[0.36, 0.42, 0.83, 0.85, 0.87]",Home,11,4.6,2039.61
22154,Angel Decoration 3 Buttons,354,7986,0.36,0.87,0.42,0.5346,0.1896,0.252,0.0126,"[0.36, 0.42, 0.83, 0.85, 0.87]",Clothing,6,3.7,2003.23
22155,Star Decoration Rustic,378,6332,0.42,0.87,0.42,0.5609,0.2009,0.252,0.0126,"[0.42, 0.83, 0.85, 0.87]",Home,12,2.7,3247.62
22156,Heart Decoration With Pearls,619,6327,0.72,1.7,0.85,1.0713,0.3588,0.51,0.0255,"[0.72, 0.85, 1.63, 1.66, 1.7]",Home,5,4.9,4410.15
22157,Angel Decoration With Lace Padded,134,1775,0.85,1.66,0.85,0.8923,0.1809,0.51,0.0255,"[0.85, 1.66]",Electronics,3,4.6,3100.45
22158,3 Hearts Hanging Decoration Rustic,785,9443,2.55,6.95,2.95,3.203,0.8566,1.77,0.0885,"[2.55, 2.94, 2.95, 5.79, 5.91, 6.04, 6.95]",Electronics,1,4.2,863.2
22161,Heart Decoration Rustic Hanging,524,6842,0.19,1.7,0.79,0.6979,0.4479,0.474,0.0237,"[0.19, 0.38, 0.55, 0.65, 0.79, 0.81, 1.63, 1.66, 1.7]",Beauty,11,4.9,211.14
22162,Heart Garland Rustic Padded,279,1261,2.55,6.04,2.95,3.3752,0.8449,1.77,0.0885,"[2.55, 2.95, 3.29, 3.36, 5.91, 6.04]",Beauty,5,4.1,1388.86
22163,Heart String Memo Holder Hanging,209,1288,0.79,6.04,2.95,2.3553,1.0635,1.77,0.0885,"[0.79, 1.63, 2.95, 3.29, 3.36, 5.91, 6.04]",Home,9,4.5,4090.26
22164,String Of Stars Card Holder,51,322,1.25,6.04,2.95,3.3888,1.1455,1.77,0.0885,"[1.25, 2.95, 5.79, 5.91, 6.04]",Electronics,6,5.0,1784.48
22165,"Diamante Heart Shaped Wall Mirror,",282,991,3.95,26.04,11.02,12.8304,5.3438,6.612,0.3306,"[3.95, 6.76, 10.75, 10.79, 10.95, 11.02, 12.75, 24.96, 25.49, 26.04]",Beauty,5,4.1,2144.0
22166,"Wall Mirror , Rect Diamante, Pink/",166,454,2.95,16.48,15.79,12.211,4.3265,9.474,0.4737,"[2.95, 3.95, 6.76, 7.46, 7.62, 7.95, 15.79, 16.13, 16.48]",Sports,12,4.1,3033.45
22167,"Wall Mirror , Diamante Oval Shape",310,697,3.95,20.83,9.95,11.3444,4.5894,5.97,0.2985,"[3.95, 8.29, 8.47, 8.5, 9.95, 19.96, 20.38, 20.83]",Electronics,7,3.8,4884.13
22168,"Organiser Wood, Antique White",322,674,7.5,16.98,8.5,8.5048,0.4928,5.1,0.255,"[7.5, 7.65, 8.5, 16.98]",Electronics,10,4.1,543.47
22169,Family Album White Picture Frame,717,2326,5.64,17.35,8.5,9.8089,3.2165,5.1,0.255,"[5.64, 7.65, 8.5, 16.63, 16.98, 17.35]",Beauty,10,3.3,2066.43
22170,Picture Frame Wood Triple Portrait,587,2422,4.62,13.87,6.75,7.4339,2.1867,4.05,0.2025,"[4.62, 5.95, 6.75, 13.29, 13.57, 13.87]",Clothing,1,3.7,4298.7
22171,3 Hook Photo Shelf Antique White,681,3202,5.88,17.35,8.5,9.8241,3.2039,5.1,0.255,"[5.88, 6.95, 7.65, 8.5, 16.63, 16.98, 17.35]",Beauty,6,4.4,4936.05
22172,Metal Shelf With Rail,186,378,7.65,17.35,8.5,9.5793,2.8837,5.1,0.255,"[7.65, 8.5, 16.98, 17.35]",Home,5,4.1,757.82
22173,Metal 4 Hook Hanger French Chateau,1037,5142,2.0,6.04,2.95,3.7263,1.2797,1.77,0.0885,"[2.0, 2.55, 2.75, 2.94, 2.95, 3.29, 5.79, 5.91, 6.04]",Home,3,4.7,2007.8
22174,Photo Cube,602,5449,1.25,4.21,1.65,2.5004,0.991,0.99,0.0495,"[1.25, 1.48, 1.65, 3.29, 3.36, 3.43, 3.95, 4.13, 4.21]",Home,9,3.8,2758.01
22175,Pink Owl Soft Toy,381,1850,1.98,6.04,2.95,3.4374,1.1102,1.77,0.0885,"[1.98, 2.55, 2.95, 5.79, 5.91, 6.04]",Beauty,1,5.0,1058.91
22176,Blue Owl Soft Toy,271,1201,2.55,6.04,2.95,3.3652,1.0376,1.77,0.0885,"[2.55, 2.95, 5.79, 5.91, 6.04]",Home,8,5.0,1072.22
22177,5 Hook Blackboard Organiser,126,326,6.68,21.7,9.95,11.8777,4.3837,5.97,0.2985,"[6.68, 8.5, 9.95, 21.23, 21.7]",Sports,7,3.8,1227.21
22178,Victorian Glass Hanging T-Light,1889,40748,0.9,2.95,1.25,1.5692,0.5165,0.75,0.0375,"[0.9, 1.06, 1.25, 1.65, 1.95, 2.45, 2.46, 2.51, 2.57, 2.95]",Sports,8,5.0,4568.1
22179,Set 10 Lights Night Owl,588,2094,5.79,13.87,6.75,8.4678,2.9886,4.05,0.2025,"[5.79, 5.95, 6.75, 13.29, 13.57, 13.87]",Sports,1,5.0,244.8
22180,Retro Spot Lamp,421,1008,8.5,21.7,9.95,11.2679,3.6623,5.97,0.2985,"[8.5, 9.95, 19.96, 20.38, 20.79, 20.83, 21.23, 21.7]",Sports,9,3.7,2201.03
22181,Snowstorm Photo Frame Fridge Magnet,146,1567,0.72,1.7,0.85,1.0243,0.3373,0.51,0.0255,"[0.72, 0.85, 1.63, 1.66, 1.7]",Beauty,6,3.2,3711.39
22182,Cake Stand Victorian Filigree Small,180,571,1.25,10.17,4.21,4.5549,1.4128,2.526,0.1263,"[1.25, 1.45, 4.13, 4.21, 4.95, 9.96, 10.17]",Clothing,7,3.7,2047.88
22183,Cake Stand Victorian Filigree Med,220,613,2.1,13.87,5.91,6.3045,1.6865,3.546,0.1773,"[2.1, 3.0, 5.79, 5.91, 5.95, 6.75, 13.29, 13.57, 13.87]",Clothing,1,3.8,1350.76
22184,Cake Stand Victorian Filigree Large,154,402,3.95,17.35,8.5,9.1621,3.3019,5.1,0.255,"[3.95, 7.65, 8.29, 8.47, 8.5, 16.98, 17.35]",Sports,1,4.1,3678.39
22185,Slate Tile Natural Hanging,476,3968,0.79,3.95,1.65,1.9222,0.6984,0.99,0.0495,"[0.79, 1.45, 1.65, 3.29, 3.36, 3.43, 3.95]",Clothing,2,3.7,2906.45
22186,Red Star Card Holder,362,2041,1.95,6.04,2.95,3.2876,1.3623,1.77,0.0885,"[1.95, 2.55, 2.95, 5.79, 5.91, 6.04]",Electronics,8,3.1,2566.59
22187,Green Christmas Tree Card Holder,388,2159,1.95,8.65,4.25,4.4582,2.3025,2.55,0.1275,"[1.95, 3.75, 4.25, 8.29, 8.47, 8.65]",Clothing,9,4.6,4167.29
22188,Black Heart Card Holder,586,12484,2.3,8.65,3.95,4.4523,1.6317,2.37,0.1185,"[2.3, 2.31, 2.32, 3.39, 3.95, 8.29, 8.47, 8.65]",Beauty,9,4.9,382.72
22189,Cream Heart Card Holder,1336,18363,2.3,8.65,3.95,4.4416,1.5388,2.37,0.1185,"[2.3, 2.31, 2.32, 2.8, 3.39, 3.95, 8.29, 8.47, 8.65]",Clothing,9,4.5,3734.39
22190,Local Cafe Mug,259,1428,0.39,4.3,2.1,2.3632,0.7079,1.26,0.063,"[0.39, 0.85, 1.85, 2.09, 2.1, 2.46, 2.51, 4.21, 4.3]",Home,10,3.4,3163.79
22191,Eau De Nil Diner Wall Clock,643,2003,7.65,16.98,8.5,8.7191,1.4316,5.1,0.255,"[7.65, 8.5, 16.63, 16.98]",Beauty,4,4.1,1744.94
22192,Blue Diner Wall Clock,558,1446,4.0,17.35,8.5,8.9219,1.9489,5.1,0.255,"[4.0, 7.65, 8.5, 16.63, 16.98, 17.35]",Beauty,1,5.0,248.98
22193,Red Diner Wall Clock,637,1938,7.65,17.35,8.5,9.1928,2.4007,5.1,0.255,"[7.65, 8.47, 8.5, 16.63, 16.98, 17.35]",Clothing,11,4.9,570.21
22194,Black Diner Wall Clock,163,377,7.65,16.98,8.5,9.176,2.368,5.1,0.255,"[7.65, 8.29, 8.5, 16.63, 16.98]",Clothing,8,4.2,598.91
22195,Heart Measuring Spoons Large,857,5279,1.45,3.43,1.65,2.2446,0.809,0.99,0.0495,"[1.45, 1.65, 3.29, 3.36, 3.43]",Sports,12,5.0,1010.21
22196,Small Heart Measuring Spoons,1050,6734,0.72,1.7,0.85,1.1764,0.3939,0.51,0.0255,"[0.72, 0.84, 0.85, 1.63, 1.66, 1.7]",Sports,9,2.8,1593.75
22197,"Popcorn Holder , Small",2446,89898,0.72,2.46,0.85,1.0333,0.3707,0.51,0.0255,"[0.72, 0.84, 0.85, 1.63, 1.66, 1.7, 1.95, 2.46]",Home,6,3.7,1095.54
22198,"Popcorn Holder , Large",692,7807,1.45,3.95,1.65,2.0674,0.7513,0.99,0.0495,"[1.45, 1.64, 1.65, 1.7, 3.36, 3.43, 3.95]",Beauty,3,3.7,4764.18
22199,Frying Pan Red Polkadot,415,1863,1.25,8.65,4.25,5.2102,1.9973,2.55,0.1275,"[1.25, 3.39, 3.75, 4.13, 4.21, 4.25, 8.29, 8.47, 8.65]",Beauty,12,4.8,648.92
22200,Frying Pan Pink Polkadot,364,1317,1.25,8.65,4.25,5.6284,2.1284,2.55,0.1275,"[1.25, 3.75, 4.25, 8.29, 8.47, 8.65]",Clothing,8,4.6,3646.81
22201,Frying Pan Blue Polkadot,168,511,1.25,8.65,4.25,4.5752,1.6823,2.55,0.1275,"[1.25, 3.29, 3.36, 3.75, 4.13, 4.25, 8.29, 8.47, 8.65]",Electronics,3,5.0,2848.57
22202,Milk Pan Pink Retrospot,273,1094,3.39,7.78,3.75,5.2199,1.8942,2.25,0.1125,"[3.39, 3.75, 7.46, 7.62, 7.78]",Electronics,12,5.0,4516.48
22203,Milk Pan Red Retrospot,401,1416,1.25,7.78,3.75,4.6514,1.7799,2.25,0.1125,"[1.25, 3.29, 3.39, 3.74, 3.75, 7.46, 7.62, 7.78]",Electronics,12,3.9,3030.76
22204,Milk Pan Blue Retrospot,171,538,1.25,7.78,3.75,4.2042,1.5661,2.25,0.1125,"[1.25, 3.29, 3.36, 3.39, 3.75, 7.46, 7.62, 7.78]",Beauty,3,4.1,4716.4
22206,"Mug , Dotcomgiftshop.Com",10,14,0.83,0.85,0.85,0.842,0.0103,0.51,0.0255,"[0.83, 0.85]",Beauty,5,3.7,1765.3
22207,Frying Pan Union Flag,497,3187,3.75,8.65,4.25,5.5939,1.9995,2.55,0.1275,"[3.75, 4.25, 8.29, 8.47, 8.65]",Home,7,3.8,1980.62
22208,Wood Stamp Set Thank You,458,2405,0.5,3.43,1.65,1.574,0.8841,0.99,0.0495,"[0.5, 0.83, 1.45, 1.63, 1.65, 1.66, 3.29, 3.36, 3.43]",Clothing,10,3.7,1079.28
22209,Wood Stamp Set Happy Birthday,266,1434,0.5,3.43,1.63,1.4165,0.725,0.978,0.0489,"[0.5, 0.83, 1.45, 1.63, 1.65, 1.66, 3.29, 3.36, 3.43]",Sports,6,3.9,1282.69
22210,Wood Stamp Set Best Wishes,304,1618,0.5,3.43,1.63,1.3928,0.7142,0.978,0.0489,"[0.5, 0.83, 1.45, 1.63, 1.65, 1.66, 3.29, 3.36, 3.43]",Sports,5,4.4,4807.8
22211,Wood Stamp Set Flowers,303,1538,0.5,3.43,1.65,1.5193,0.8325,0.99,0.0495,"[0.5, 0.83, 1.45, 1.63, 1.65, 1.66, 3.29, 3.36, 3.43]",Electronics,10,4.3,792.61
22212,Four Hook  White Lovebirds,871,4114,0.79,4.3,2.1,2.6239,0.9097,1.26,0.063,"[0.79, 1.69, 2.1, 2.21, 2.22, 4.13, 4.21, 4.3]",Clothing,12,5.0,1588.88
22214,Candle Plate Lace White,92,549,0.79,5.17,2.55,2.7233,1.17,1.53,0.0765,"[0.79, 1.63, 1.66, 2.1, 2.55, 4.96, 5.06, 5.17]",Beauty,2,4.7,1731.64
22215,Cake Stand White Two Tier Lace,366,1098,2.95,17.35,8.5,9.0187,2.8626,5.1,0.255,"[2.95, 7.65, 8.5, 16.63, 16.98, 17.35]",Electronics,10,4.4,1024.54
22216,T-Light Holder White Lace,122,1406,0.29,1.7,0.85,1.0761,0.421,0.51,0.0255,"[0.29, 0.72, 0.79, 0.81, 0.85, 1.63, 1.66, 1.7]",Clothing,9,4.2,4387.73
22217,T-Light Holder Hanging Lace,220,2394,0.39,2.57,1.25,1.4088,0.58,0.75,0.0375,"[0.39, 1.06, 1.25, 2.46, 2.51, 2.57]",Clothing,12,4.0,2670.52
22218,Cake Stand Lace White,266,1235,3.75,8.65,4.25,5.3899,1.9327,2.55,0.1275,"[3.75, 4.25, 8.47, 8.65]",Sports,3,3.7,942.47
22219,Lovebird Hanging Decoration White,1199,9934,0.72,1.7,0.85,1.1341,0.3834,0.51,0.0255,"[0.72, 0.85, 1.24, 1.63, 1.66, 1.7]",Electronics,5,4.6,4061.26
22220,Cake Stand Lovebird 2 Tier White,272,747,2.95,20.83,9.95,10.3809,3.4866,5.97,0.2985,"[2.95, 8.5, 9.95, 19.96, 20.38, 20.83]",Electronics,9,4.3,4760.6
22221,Cake Stand Lovebird 2 Tier Pink,159,907,2.95,20.83,9.95,10.6362,3.4945,5.97,0.2985,"[2.95, 5.95, 8.5, 9.95, 19.96, 20.38, 20.83]",Clothing,3,4.9,3650.72
22222,Cake Plate Lovebird White,409,1499,1.95,10.39,4.95,5.6209,2.2863,2.97,0.1485,"[1.95, 4.13, 4.21, 4.25, 4.95, 9.96, 10.17, 10.39]",Clothing,4,2.6,1744.94
22223,Cake Plate Lovebird Pink,179,728,1.95,10.39,4.95,5.4344,2.1427,2.97,0.1485,"[1.95, 4.13, 4.21, 4.25, 4.95, 9.96, 10.17, 10.39]",Sports,3,5.0,1677.37
22224,White Lovebird Lantern,416,2404,2.55,6.04,2.95,3.6322,1.2697,1.77,0.0885,"[2.55, 2.95, 5.79, 5.91, 6.04]",Beauty,4,4.4,2605.27
22227,"Decoration, Hanging Heart+Mirror",679,6151,0.55,1.3,0.65,0.8907,0.3032,0.39,0.0195,"[0.55, 0.65, 1.25, 1.28, 1.3]",Sports,10,5.0,4046.35
22228,Bunny Wooden Painted With Bird,280,1729,0.39,1.7,0.85,1.0143,0.4124,0.51,0.0255,"[0.39, 0.83, 0.85, 1.63, 1.66, 1.7]",Home,1,4.3,4148.03
22229,Bunny Wooden Painted With Flower,189,1007,0.39,1.66,0.85,1.0194,0.4297,0.51,0.0255,"[0.39, 0.83, 0.85, 1.63, 1.66]",Sports,6,4.1,3924.65
22230,Jigsaw Tree With Watering Can,198,1659,0.29,1.7,0.85,0.941,0.4545,0.51,0.0255,"[0.29, 0.83, 0.85, 1.63, 1.66, 1.7]",Electronics,6,3.7,220.81
22231,Jigsaw Tree With Birdhouse,311,2168,0.59,3.43,1.45,1.5486,0.8461,0.87,0.0435,"[0.59, 1.25, 1.45, 3.29, 3.36, 3.43]",Beauty,7,3.9,2702.41
22232,3 Piece Jigsaw Toadstools,158,1109,0.59,3.43,1.65,1.5602,0.863,0.99,0.0495,"[0.59, 1.25, 1.45, 1.65, 3.29, 3.36, 3.43]",Electronics,7,4.8,2058.29
22233,Jigsaw Rabbit And Birdhouse,170,953,0.59,3.36,1.65,1.5074,0.8035,0.99,0.0495,"[0.59, 1.25, 1.65, 3.29, 3.36]",Clothing,12,4.5,805.99
22236,Cake Stand 3 Tier Magic Garden,424,1141,10.95,26.04,12.75,13.3676,3.1036,7.65,0.3825,"[10.95, 12.75, 25.49, 26.04]",Home,6,4.1,4594.02
22241,"Garland , Wooden  "" Happy Easter""",485,4379,0.7,2.95,1.25,1.5822,0.5532,0.75,0.0375,"[0.7, 1.06, 1.25, 2.46, 2.51, 2.57, 2.95]",Clothing,12,2.5,2908.17
22242,"Hook, 5 Hanger , Magic Toadstool",388,4835,1.45,3.43,1.65,1.9125,0.6369,0.99,0.0495,"[1.45, 1.65, 3.29, 3.36, 3.43]",Beauty,4,5.0,2595.05
22243,"Hook, 5 Hanger ,Magic Toadstool Red",411,7738,1.45,3.95,1.65,1.8989,0.625,0.99,0.0495,"[1.45, 1.65, 3.29, 3.36, 3.43, 3.95]",Home,8,5.0,3969.55
